,esn,wash_date,wash_type,source_type,engine_family
2762,785794,2014-11-21,WW,RDO,CT7
2763,785794,2014-12-17,WW,RDO,CT7
2764,785794,2015-01-08,WW,RDO,CT7
2765,785794,2015-04-07,WW,RDO,CT7
2766,785794,2015-07-07,WW,RDO,CT7
2767,785794,2015-08-31,WW,RDO,CT7
2768,802721,2011-03-19,WW,RDO,CFM56
2769,802721,2015-08-10,WW,FDM,CFM56
2770,960736,2012-10-17,WW,RDO,CFM56
2771,960736,2013-05-02,WW,RDO,CFM56
2772,960736,2013-11-12,WW,RDO,CFM56
2773,960736,2014-11-28,WW,RDO,CFM56
2774,643579,2012-04-21,WW,RDO,CFM56
2775,643579,2013-04-26,WW,RDO,CFM56
2776,658514,2014-07-16,WW,RDO,CFM56
2777,658514,2016-05-19,WW,RDO,CFM56
2778,658514,2016-09-11,WW,RDO,CFM56
2779,706359,2017-07-02,WW,RDO,CF6
2780,779423,2012-04-20,WW,RDO,CFM56
2781,785346,2014-09-30,WW,RDO,CT7
2782,785732,2010-12-21,WW,RDO,CT7
2783,785732,2011-01-05,WW,RDO,CT7
2784,785732,2011-01-23,WW,RDO,CT7
2785,785732,2011-03-28,WW,RDO,CT7
2786,785732,2011-12-20,WW,RDO,CT7
2787,785732,2013-12-12,WW,RDO,CT7
2788,785732,2014-07-04,WW,RDO,CT7
2789,785732,2014-07-21,WW,RDO,CT7
2790,785732,2014-11-02,WW,RDO,CT7
2791,785732,2014-12-08,WW,RDO,CT7
2792,785732,2015-01-05,WW,RDO,CT7
2793,785732,2015-04-13,WW,RDO,CT7
2794,802743,2011-06-03,WW,RDO,CFM56
2795,802743,2016-07-17,WW,RDO,CFM56
2796,802743,2016-10-10,WW,RDO,CFM56
2797,802743,2017-05-21,WW,RDO,CFM56
2798,802743,2018-03-11,WW,RDO,CFM56
2799,890687,2010-09-23,WW,RDO,CFM56
2800,890687,2011-09-12,WW,RDO,CFM56
2801,907025,2014-01-29,WW,RDO,GE90
2802,643322,2011-06-28,WW,RDO,CFM56
2803,697283,2011-06-02,WW,RDO,CFM56
2804,699964,2012-03-27,WW,RDO,CFM56
2805,702717,2010-09-01,WW,RDO,CF6
2806,802427,2013-04-16,WW,RDO,CFM56
2807,802427,2017-01-31,WW,RDO,CFM56
2808,802427,2017-03-27,WW,RDO,CFM56
2809,802427,2017-07-02,WW,RDO,CFM56
2810,864253,2016-10-12,WW,RDO,CFM56
2811,655101,2016-05-21,WW,RDO,CFM56
2812,655101,2016-10-01,WW,RDO,CFM56
2813,577472,2011-03-20,WW,RDO,CFM56
2814,645769,2014-08-18,WW,RDO,CFM56
2815,896581,2010-11-26,WW,RDO,CFM56
2816,896581,2011-06-06,WW,RDO,CFM56
2817,896581,2016-07-25,WW,RDO,CFM56
2818,896581,2017-04-28,WW,RDO,CFM56
2819,896581,2017-08-06,WW,RDO,CFM56
2820,741637,2012-01-04,WW,RDO,CFM56
2821,697960,2009-10-07,WW,RDO,CFM56
2822,697960,2010-01-08,WW,FDM,CFM56
2823,697960,2010-04-09,WW,FDM,CFM56
2824,697960,2010-07-21,WW,RDO,CFM56
2825,697960,2010-11-02,WW,RDO,CFM56
2826,697960,2011-02-13,WW,FDM,CFM56
2827,697960,2011-05-18,WW,FDM,CFM56
2828,697960,2011-08-12,WW,FDM,CFM56
2829,703188,2012-09-02,WW,RDO,CF6
2830,960737,2012-10-17,WW,RDO,CFM56
2831,960737,2013-05-02,WW,RDO,CFM56
2832,960737,2013-11-12,WW,RDO,CFM56
2833,960737,2014-11-28,WW,RDO,CFM56
2834,888769,2013-09-14,WW,RDO,CFM56
2835,888769,2014-05-07,WW,RDO,CFM56
2836,309103,2011-08-22,WW,RDO,CT7
2837,309103,2011-12-19,WW,RDO,CT7
2838,892360,2015-08-13,WW,FDM,CFM56
2839,896743,2014-12-17,WW,RDO,CFM56
2840,896695,2011-01-21,WW,RDO,CFM56
2841,896695,2011-09-03,WW,RDO,CFM56
2842,896695,2012-03-14,WW,RDO,CFM56
2843,896695,2012-10-12,WW,RDO,CFM56
2844,896695,2013-05-25,WW,RDO,CFM56
2845,896695,2013-12-30,WW,RDO,CFM56
2846,896695,2014-07-20,WW,RDO,CFM56
2847,896695,2016-12-01,WW,RDO,CFM56
2848,695272,2011-05-26,WW,RDO,CF6
2849,697457,2009-10-25,WW,RDO,CFM56
2850,697457,2010-01-27,WW,RDO,CFM56
2851,697457,2010-05-06,WW,RDO,CFM56
2852,697457,2010-08-04,WW,RDO,CFM56
2853,697457,2010-10-25,WW,RDO,CFM56
2854,697457,2010-11-13,WW,RDO,CFM56
2855,697457,2011-05-03,WW,RDO,CFM56
2856,697457,2011-08-01,WW,RDO,CFM56
2857,697457,2011-11-11,WW,RDO,CFM56
2858,697457,2012-02-17,WW,RDO,CFM56
2859,697457,2012-05-19,WW,RDO,CFM56
2860,697457,2012-08-17,WW,RDO,CFM56
2861,699961,2011-03-04,WW,RDO,CFM56
2862,699961,2011-06-25,WW,RDO,CFM56
2863,811123,2007-10-04,WW,RDO,CF6
2864,811123,2008-08-23,WW,RDO,CF6
2865,811123,2009-04-29,WW,FDM,CF6
2866,811123,2010-01-23,WW,FDM,CF6
2867,811123,2010-12-10,WW,FDM,CF6
2868,862781,2016-09-03,WW,RDO,CFM56
2869,862781,2016-12-19,WW,RDO,CFM56
2870,864375,2016-11-18,WW,RDO,CFM56
2871,906748,2010-09-04,WW,RDO,GE90
2872,702566,2012-12-10,WW,RDO,CF6
2873,193903,2014-02-26,WW,RDO,CF34
2874,658240,2014-04-08,WW,RDO,CFM56
2875,658240,2014-09-30,WW,RDO,CFM56
2876,658240,2016-09-18,WW,RDO,CFM56
2877,785425,2007-05-06,WW,RDO,CT7
2878,785425,2007-06-06,WW,RDO,CT7
2879,785425,2007-07-03,WW,RDO,CT7
2880,785425,2007-07-27,WW,RDO,CT7
2881,785425,2007-09-02,WW,RDO,CT7
2882,785425,2007-10-17,WW,RDO,CT7
2883,785425,2007-11-18,WW,RDO,CT7
2884,785425,2007-12-27,WW,RDO,CT7
2885,785425,2008-02-05,WW,RDO,CT7
2886,785425,2008-03-08,WW,RDO,CT7
2887,785425,2008-04-13,WW,RDO,CT7
2888,785425,2008-05-24,WW,RDO,CT7
2889,785425,2008-07-10,WW,RDO,CT7
2890,785425,2008-08-21,WW,RDO,CT7
2891,785425,2008-10-02,WW,RDO,CT7
2892,785425,2008-11-09,WW,RDO,CT7
2893,785425,2008-12-29,WW,RDO,CT7
2894,785425,2009-03-08,WW,RDO,CT7
2895,785425,2009-05-06,WW,RDO,CT7
2896,785425,2009-06-18,WW,RDO,CT7
2897,785425,2009-08-07,WW,RDO,CT7
2898,785425,2009-09-28,WW,RDO,CT7
2899,785425,2009-11-10,WW,RDO,CT7
2900,785425,2009-12-23,WW,RDO,CT7
2901,785425,2010-02-04,WW,RDO,CT7
2902,785425,2010-03-21,WW,RDO,CT7
2903,785425,2010-05-07,WW,RDO,CT7
2904,785425,2010-06-22,WW,RDO,CT7
2905,785425,2010-08-09,WW,RDO,CT7
2906,785425,2010-09-22,WW,RDO,CT7
2907,785425,2010-11-13,WW,RDO,CT7
2908,785425,2010-12-28,WW,RDO,CT7
2909,785425,2011-02-23,WW,RDO,CT7
2910,785425,2011-04-16,WW,RDO,CT7
2911,785425,2011-06-02,WW,RDO,CT7
2912,785425,2011-07-24,WW,RDO,CT7
2913,802505,2011-03-11,WW,RDO,CFM56
2914,704577,2010-11-24,WW,RDO,CF6
2915,706993,2010-09-01,WW,RDO,CF6
2916,706993,2014-05-20,WW,RDO,CF6
2917,706993,2016-10-22,WW,RDO,CF6
2918,706993,2017-03-12,WW,RDO,CF6
2919,802514,2011-04-23,WW,RDO,CFM56
2920,802514,2012-05-27,WW,RDO,CFM56
2921,802514,2012-11-27,WW,RDO,CFM56
2922,802514,2013-05-04,WW,RDO,CFM56
2923,802514,2013-06-06,WW,RDO,CFM56
2924,802514,2013-12-09,WW,RDO,CFM56
2925,802514,2014-06-23,WW,RDO,CFM56
2926,802514,2014-12-18,WW,RDO,CFM56
2927,802514,2016-11-26,WW,RDO,CFM56
2928,569930,2016-06-18,WW,RDO,CFM56
2929,569930,2016-10-27,WW,RDO,CFM56
2930,804275,2011-02-08,WW,RDO,CFM56
2931,804275,2011-08-31,WW,RDO,CFM56
2932,804275,2012-09-25,WW,RDO,CFM56
2933,804275,2013-04-07,WW,RDO,CFM56
2934,804275,2013-10-08,WW,RDO,CFM56
2935,804275,2014-10-31,WW,RDO,CFM56
2936,804275,2016-06-13,WW,RDO,CFM56
2937,804275,2016-09-27,WW,RDO,CFM56
2938,811118,2007-04-07,WW,RDO,CF6
2939,811118,2008-03-13,WW,RDO,CF6
2940,785456,2010-12-20,WW,RDO,CT7
2941,785456,2011-01-17,WW,RDO,CT7
2942,785456,2011-09-04,WW,RDO,CT7
2943,785456,2012-04-20,WW,RDO,CT7
2944,785456,2013-12-18,WW,RDO,CT7
2945,785456,2014-01-09,WW,RDO,CT7
2946,860186,2012-07-18,WW,RDO,CFM56
2947,860186,2012-11-17,WW,RDO,CFM56
2948,811330,2015-03-08,WW,RDO,CF6
2949,858320,2014-01-29,WW,RDO,CFM56
2950,858320,2016-11-03,WW,RDO,CFM56
2951,858320,2018-01-21,WW,RDO,CFM56
2952,891188,2011-03-14,WW,RDO,CFM56
2953,891188,2015-04-10,WW,RDO,CFM56
2954,894412,2010-09-24,WW,RDO,CFM56
2955,894412,2011-09-08,WW,RDO,CFM56
2956,894412,2011-12-11,WW,RDO,CFM56
2957,892300,2015-08-15,WW,FDM,CFM56
2958,872969,2012-11-09,WW,RDO,CF34
2959,892544,2014-06-24,WW,RDO,CFM56
2960,892700,2010-12-28,WW,RDO,CFM56
2961,892700,2011-07-15,WW,RDO,CFM56
2962,892700,2011-12-12,WW,RDO,CFM56
2963,892700,2012-04-16,WW,RDO,CFM56
2964,892700,2012-08-22,WW,RDO,CFM56
2965,892700,2012-12-26,WW,RDO,CFM56
2966,892700,2013-04-11,WW,RDO,CFM56
2967,892904,2012-02-14,WW,RDO,CFM56
2968,706992,2011-08-25,WW,RDO,CF6
2969,706992,2017-01-29,WW,RDO,CF6
2970,706992,2017-05-30,WW,RDO,CF6
2971,706992,2017-08-27,WW,RDO,CF6
2972,731821,2010-09-04,WW,RDO,CFM56
2973,731821,2016-05-21,WW,RDO,CFM56
2974,731821,2017-03-04,WW,RDO,CFM56
2975,731821,2017-08-05,WW,RDO,CFM56
2976,857788,2014-07-04,WW,RDO,CFM56
2977,894860,2010-12-11,WW,RDO,CFM56
2978,658996,2016-09-10,WW,RDO,CFM56
2979,658996,2016-12-31,WW,RDO,CFM56
2980,699579,2011-02-25,WW,RDO,CFM56
2981,309132,2011-12-20,WW,RDO,CT7
2982,309132,2012-03-17,WW,RDO,CT7
2983,309132,2012-04-24,WW,RDO,CT7
2984,702621,2013-12-13,WW,RDO,CF6
2985,573941,2017-06-22,WW,RDO,CFM56
2986,577790,2011-03-12,WW,RDO,CFM56
2987,577790,2011-06-17,WW,RDO,CFM56
2988,785191,2012-07-17,WW,RDO,CT7
2989,785191,2015-09-15,WW,RDO,CT7
2990,573182,2016-10-09,WW,RDO,CFM56
2991,573182,2017-03-24,WW,RDO,CFM56
2992,896504,2011-05-09,WW,RDO,CFM56
2993,896504,2012-03-05,WW,RDO,CFM56
2994,706763,2011-01-26,WW,RDO,CF6
2995,706763,2011-06-16,WW,RDO,CF6
2996,706770,2010-07-24,WW,RDO,CF6
2997,785458,2011-01-09,WW,RDO,CT7
2998,785458,2011-03-29,WW,RDO,CT7
2999,785458,2011-06-11,WW,RDO,CT7
3000,785458,2011-12-13,WW,RDO,CT7
3001,785458,2012-07-15,WW,RDO,CT7
3002,785458,2014-06-16,WW,RDO,CT7
3003,785458,2014-07-10,WW,RDO,CT7
3004,785458,2014-09-01,WW,RDO,CT7
3005,785458,2015-04-13,WW,RDO,CT7
3006,706980,2013-02-24,WW,RDO,CF6
3007,706980,2013-11-28,WW,RDO,CF6
3008,706980,2017-01-24,WW,RDO,CF6
3009,706980,2017-08-14,WW,RDO,CF6
3010,706980,2018-04-05,WW,RDO,CF6
3011,731436,2014-01-24,WW,RDO,CFM56
3012,731436,2018-04-05,WW,RDO,CFM56
3013,658269,2016-09-03,WW,RDO,CFM56
3014,658269,2017-05-04,WW,RDO,CFM56
3015,658269,2017-08-11,WW,RDO,CFM56
3016,658269,2017-12-04,WW,RDO,CFM56
3017,658269,2018-04-18,WW,RDO,CFM56
3018,658304,2014-04-22,WW,RDO,CFM56
3019,658304,2014-10-21,WW,RDO,CFM56
3020,658304,2016-01-06,WW,RDO,CFM56
3021,658304,2016-07-20,WW,RDO,CFM56
3022,658304,2016-11-02,WW,RDO,CFM56
3023,658304,2017-05-20,WW,RDO,CFM56
3024,858353,2016-11-29,WW,RDO,CFM56
3025,858353,2017-06-21,WW,RDO,CFM56
3026,858353,2018-03-02,WW,RDO,CFM56
3027,858953,2016-01-23,WW,RDO,CFM56
3028,858953,2016-07-22,WW,RDO,CFM56
3029,858953,2017-09-08,WW,RDO,CFM56
3030,862462,2016-03-08,WW,RDO,CFM56
3031,804569,2016-11-16,WW,RDO,CFM56
3032,804569,2017-06-21,WW,RDO,CFM56
3033,804569,2018-04-05,WW,RDO,CFM56
3034,862735,2016-08-29,WW,RDO,CFM56
3035,862735,2016-12-25,WW,RDO,CFM56
3036,864165,2016-10-17,WW,RDO,CFM56
3037,873124,2013-07-17,WW,RDO,CF34
3038,874292,2011-06-01,WW,RDO,CFM56
3039,874292,2012-02-10,WW,RDO,CFM56
3040,874292,2013-01-09,WW,RDO,CFM56
3041,874292,2013-08-02,WW,RDO,CFM56
3042,874292,2014-02-21,WW,RDO,CFM56
3043,874292,2014-07-27,WW,RDO,CFM56
3044,874292,2016-05-20,WW,RDO,CFM56
3045,874292,2016-09-30,WW,RDO,CFM56
3046,695593,2011-10-08,WW,RDO,CF6
3047,695593,2011-12-29,WW,RDO,CF6
3048,695593,2013-02-27,WW,RDO,CF6
3049,697197,2010-09-04,WW,RDO,CFM56
3050,857924,2015-08-20,WW,RDO,CFM56
3051,860157,2016-12-11,WW,RDO,CFM56
3052,860157,2017-11-24,WW,RDO,CFM56
3053,860157,2018-03-03,WW,RDO,CFM56
3054,864464,2016-12-13,WW,RDO,CFM56
3055,894692,2010-09-14,WW,RDO,CFM56
3056,802294,2012-02-05,WW,RDO,CFM56
3057,897922,2012-04-25,WW,RDO,CFM56
3058,897922,2012-11-05,WW,RDO,CFM56
3059,897922,2013-03-11,WW,RDO,CFM56
3060,892301,2015-08-02,WW,RDO,CFM56
3061,862367,2016-03-07,WW,RDO,CFM56
3062,862367,2016-08-31,WW,FDM,CFM56
3063,872834,2012-11-09,WW,RDO,CF34
3064,896823,2014-03-19,WW,FDM,CFM56
3065,896823,2015-08-16,WW,FDM,CFM56
3066,906186,2012-03-10,WW,RDO,GE90
3067,956289,2014-10-11,WW,FDM,GENX
3068,891230,2012-04-17,WW,RDO,CFM56
3069,894438,2015-03-28,WW,RDO,CFM56
3070,894438,2016-01-08,WW,RDO,CFM56
3071,894438,2016-08-19,WW,RDO,CFM56
3072,906410,2017-05-10,WW,RDO,GE90
3073,906410,2017-08-30,WW,RDO,GE90
3074,906410,2017-11-13,WW,RDO,GE90
3075,906410,2018-04-25,WW,RDO,GE90
3076,960559,2012-04-25,WW,RDO,CFM56
3077,960559,2012-11-05,WW,RDO,CFM56
3078,960559,2013-03-11,WW,RDO,CFM56
3079,962636,2013-09-30,WW,RDO,CFM56
3080,962636,2014-04-18,WW,RDO,CFM56
3081,962636,2014-10-27,WW,RDO,CFM56
3082,962636,2016-12-21,WW,RDO,CFM56
3083,577879,2015-01-30,WW,RDO,CFM56
3084,706783,2011-05-14,WW,RDO,CF6
3085,779341,2011-07-21,WW,RDO,CFM56
3086,779341,2011-10-25,WW,RDO,CFM56
3087,779341,2012-01-30,WW,RDO,CFM56
3088,779341,2012-07-21,WW,RDO,CFM56
3089,858600,2014-03-04,WW,RDO,CFM56
3090,863456,2016-08-23,WW,RDO,CFM56
3091,863456,2016-12-19,WW,RDO,CFM56
3092,875192,2013-09-17,WW,RDO,CFM56
3093,875192,2014-05-01,WW,RDO,CFM56
3094,892286,2011-03-18,WW,RDO,CFM56
3095,857734,2010-09-02,WW,RDO,CFM56
3096,857734,2010-10-06,WW,RDO,CFM56
3097,857734,2016-01-15,WW,RDO,CFM56
3098,857734,2016-04-24,WW,RDO,CFM56
3099,857734,2016-10-31,WW,RDO,CFM56
3100,857734,2017-09-12,WW,RDO,CFM56
3101,858478,2011-08-25,WW,RDO,CFM56
3102,858478,2014-01-24,WW,RDO,CFM56
3103,858478,2016-07-18,WW,RDO,CFM56
3104,858478,2016-11-16,WW,RDO,CFM56
3105,858478,2017-07-08,WW,RDO,CFM56
3106,858478,2018-04-17,WW,RDO,CFM56
3107,573393,2016-08-11,WW,RDO,CFM56
3108,573393,2016-10-18,WW,RDO,CFM56
3109,706360,2014-05-14,WW,RDO,CF6
3110,706360,2016-07-25,WW,RDO,CF6
3111,706360,2017-01-19,WW,RDO,CF6
3112,706360,2017-06-03,WW,RDO,CF6
3113,707155,2011-08-30,WW,RDO,CF6
3114,707155,2013-04-10,WW,RDO,CF6
3115,660916,2015-08-22,WW,FDM,CFM56
3116,726458,2012-03-15,WW,RDO,CFM56
3117,962838,2013-12-18,WW,RDO,CFM56
3118,962838,2014-06-19,WW,RDO,CFM56
3119,962838,2016-08-14,WW,RDO,CFM56
3120,962838,2016-11-30,WW,RDO,CFM56
3121,962877,2013-12-31,WW,RDO,CFM56
3122,962877,2016-12-01,WW,RDO,CFM56
3123,697514,2013-06-16,WW,FDM,CFM56
3124,704827,2010-12-08,WW,RDO,CF6
3125,704827,2011-03-19,WW,RDO,CF6
3126,779804,2012-02-09,WW,RDO,CFM56
3127,862363,2016-09-01,WW,FDM,CFM56
3128,707155,2016-08-04,WW,RDO,CF6
3129,707155,2017-01-03,WW,RDO,CF6
3130,707155,2017-05-27,WW,RDO,CF6
3131,707192,2012-05-19,WW,RDO,CF6
3132,707192,2014-08-01,WW,RDO,CF6
3133,707192,2016-11-23,WW,RDO,CF6
3134,707192,2017-05-20,WW,RDO,CF6
3135,707192,2018-05-07,WW,RDO,CF6
3136,872968,2012-11-02,WW,RDO,CF34
3137,858890,2014-06-20,WW,RDO,CFM56
3138,896452,2010-10-15,WW,RDO,CFM56
3139,896452,2014-04-05,WW,RDO,CFM56
3140,896452,2014-08-01,WW,RDO,CFM56
3141,896452,2016-09-08,WW,RDO,CFM56
3142,896452,2017-05-28,WW,RDO,CFM56
3143,896452,2017-11-06,WW,RDO,CFM56
3144,894410,2010-09-02,WW,RDO,CFM56
3145,894410,2017-10-21,WW,RDO,CFM56
3146,896822,2012-10-15,WW,RDO,CFM56
3147,907024,2013-07-25,WW,RDO,GE90
3148,907024,2014-01-08,WW,RDO,GE90
3149,962178,2015-11-26,WW,RDO,CFM56
3150,962178,2016-08-12,WW,RDO,CFM56
3151,962178,2016-12-13,WW,RDO,CFM56
3152,962178,2017-06-15,WW,RDO,CFM56
3153,962178,2017-08-27,WW,RDO,CFM56
3154,962178,2018-04-02,WW,RDO,CFM56
3155,962246,2013-04-24,WW,RDO,CFM56
3156,962246,2013-10-31,WW,RDO,CFM56
3157,962246,2014-05-19,WW,RDO,CFM56
3158,963256,2013-04-24,WW,RDO,CFM56
3159,963256,2013-10-31,WW,RDO,CFM56
3160,963256,2014-05-19,WW,RDO,CFM56
3161,963256,2016-12-19,WW,RDO,CFM56
3162,962246,2016-12-19,WW,RDO,CFM56
3163,804429,2011-04-03,WW,RDO,CFM56
3164,804429,2011-10-07,WW,RDO,CFM56
3165,804429,2012-10-18,WW,RDO,CFM56
3166,804429,2013-05-10,WW,RDO,CFM56
3167,804429,2013-11-11,WW,RDO,CFM56
3168,804429,2014-03-03,WW,RDO,CFM56
3169,804429,2014-06-21,WW,RDO,CFM56
3170,804429,2014-12-23,WW,RDO,CFM56
3171,804429,2015-04-03,WW,RDO,CFM56
3172,804429,2016-07-05,WW,RDO,CFM56
3173,804429,2016-10-25,WW,RDO,CFM56
3174,573859,2017-06-24,WW,RDO,CFM56
3175,573859,2018-05-05,WW,RDO,CFM56
3176,643835,2015-05-20,WW,FDM,CFM56
3177,645770,2014-08-18,WW,RDO,CFM56
3178,896666,2012-03-04,WW,RDO,CFM56
3179,906650,2013-12-04,WW,RDO,GE90
3180,655104,2015-06-16,WW,RDO,CFM56
3181,655104,2015-10-30,WW,RDO,CFM56
3182,655104,2016-04-29,WW,RDO,CFM56
3183,661309,2016-10-18,WW,RDO,CFM56
3184,811125,2006-10-13,WW,FDM,CF6
3185,811125,2007-08-02,WW,RDO,CF6
3186,811125,2009-07-07,WW,FDM,CF6
3187,811125,2010-04-13,WW,RDO,CF6
3188,811125,2010-12-29,WW,FDM,CF6
3189,811127,2008-01-22,WW,RDO,CF6
3190,811127,2008-11-07,WW,FDM,CF6
3191,811127,2009-07-19,WW,RDO,CF6
3192,811127,2010-04-26,WW,FDM,CF6
3193,811127,2011-01-28,WW,FDM,CF6
3194,864163,2016-10-08,WW,RDO,CFM56
3195,891672,2012-03-26,WW,RDO,CFM56
3196,892874,2012-04-12,WW,RDO,CFM56
3197,892874,2012-11-03,WW,FDM,CFM56
3198,892874,2013-02-11,WW,RDO,CFM56
3199,893927,2011-03-27,WW,RDO,CFM56
3200,893927,2012-02-28,WW,RDO,CFM56
3201,893927,2012-06-28,WW,RDO,CFM56
3202,893927,2012-11-05,WW,RDO,CFM56
3203,893927,2013-03-14,WW,RDO,CFM56
3204,893927,2013-07-24,WW,RDO,CFM56
3205,893927,2014-08-11,WW,RDO,CFM56
3206,893927,2014-12-12,WW,RDO,CFM56
3207,893927,2015-03-19,WW,RDO,CFM56
3208,893927,2015-06-24,WW,RDO,CFM56
3209,893927,2015-09-27,WW,RDO,CFM56
3210,893927,2016-09-17,WW,RDO,CFM56
3211,906203,2016-01-14,WW,RDO,GE90
3212,906203,2017-07-19,WW,RDO,GE90
3213,906203,2017-08-26,WW,RDO,GE90
3214,906203,2017-11-21,WW,RDO,GE90
3215,643974,2013-07-24,WW,RDO,CFM56
3216,706997,2016-04-20,WW,RDO,CF6
3217,706997,2016-07-21,WW,RDO,CF6
3218,706997,2017-01-16,WW,RDO,CF6
3219,706997,2017-08-14,WW,RDO,CF6
3220,858259,2011-05-08,WW,RDO,CFM56
3221,894225,2010-11-28,WW,RDO,CFM56
3222,894559,2011-06-21,WW,RDO,CFM56
3223,894559,2012-01-28,WW,RDO,CFM56
3224,894559,2013-04-13,WW,RDO,CFM56
3225,894559,2014-04-21,WW,RDO,CFM56
3226,894559,2016-09-30,WW,RDO,CFM56
3227,962635,2013-09-30,WW,RDO,CFM56
3228,962635,2014-04-18,WW,RDO,CFM56
3229,962635,2014-10-27,WW,RDO,CFM56
3230,658401,2016-07-19,WW,RDO,CFM56
3231,658401,2016-11-01,WW,RDO,CFM56
3232,699716,2015-05-30,WW,RDO,CFM56
3233,699983,2012-08-10,WW,RDO,CFM56
3234,702681,2011-06-04,WW,RDO,CF6
3235,702681,2012-05-19,WW,RDO,CF6
3236,802557,2011-03-07,WW,RDO,CFM56
3237,811132,2006-11-20,WW,RDO,CF6
3238,811132,2008-04-03,WW,RDO,CF6
3239,811132,2009-01-18,WW,RDO,CF6
3240,811132,2010-02-10,WW,RDO,CF6
3241,811132,2011-03-19,WW,FDM,CF6
3242,859159,2016-04-27,WW,RDO,CFM56
3243,859159,2016-10-08,WW,RDO,CFM56
3244,859159,2017-03-14,WW,RDO,CFM56
3245,859159,2017-10-27,WW,RDO,CFM56
3246,874118,2013-09-14,WW,RDO,CFM56
3247,874118,2014-05-06,WW,RDO,CFM56
3248,906795,2014-08-02,WW,RDO,GE90
3249,906795,2017-01-27,WW,RDO,GE90
3250,906795,2018-04-16,WW,RDO,GE90
3251,960198,2012-11-28,WW,RDO,CFM56
3252,960198,2013-06-13,WW,RDO,CFM56
3253,960198,2013-10-24,WW,RDO,CFM56
3254,960198,2014-05-05,WW,RDO,CFM56
3255,960198,2014-11-13,WW,RDO,CFM56
3256,960198,2016-09-20,WW,RDO,CFM56
3257,697113,2011-02-28,WW,RDO,CFM56
3258,706492,2010-10-17,WW,RDO,CF6
3259,706492,2016-01-07,WW,RDO,CF6
3260,706492,2016-12-23,WW,RDO,CF6
3261,706492,2017-06-04,WW,RDO,CF6
3262,706492,2018-04-20,WW,RDO,CF6
3263,707157,2016-12-01,WW,RDO,CF6
3264,707157,2017-05-31,WW,RDO,CF6
3265,707157,2017-09-03,WW,RDO,CF6
3266,707157,2018-03-16,WW,RDO,CF6
3267,707199,2016-11-08,WW,RDO,CF6
3268,707199,2017-11-06,WW,RDO,CF6
3269,707199,2018-05-05,WW,RDO,CF6
3270,702944,2010-09-03,WW,RDO,CF6
3271,706772,2010-07-24,WW,RDO,CF6
3272,804198,2014-09-10,WW,FDM,CFM56
3273,802673,2010-12-12,WW,RDO,CFM56
3274,802673,2011-07-05,WW,RDO,CFM56
3275,802673,2012-01-15,WW,RDO,CFM56
3276,802673,2013-01-25,WW,RDO,CFM56
3277,802673,2013-08-03,WW,RDO,CFM56
3278,802673,2014-07-28,WW,RDO,CFM56
3279,802673,2016-09-05,WW,RDO,CFM56
3280,193803,2014-03-30,WW,RDO,CF34
3281,811458,2015-03-08,WW,RDO,CF6
3282,862806,2016-08-29,WW,RDO,CFM56
3283,862806,2016-12-25,WW,RDO,CFM56
3284,858684,2011-09-25,WW,RDO,CFM56
3285,858684,2012-01-02,WW,RDO,CFM56
3286,858684,2012-02-19,WW,RDO,CFM56
3287,858684,2013-03-25,WW,RDO,CFM56
3288,858684,2013-11-14,WW,RDO,CFM56
3289,858684,2014-06-10,WW,RDO,CFM56
3290,858684,2014-12-23,WW,RDO,CFM56
3291,874184,2013-09-17,WW,RDO,CFM56
3292,874184,2014-05-01,WW,RDO,CFM56
3293,862463,2016-08-06,WW,RDO,CFM56
3294,862463,2016-11-19,WW,RDO,CFM56
3295,704613,2014-01-29,WW,RDO,CF6
3296,894611,2011-01-07,WW,RDO,CFM56
3297,894611,2011-06-15,WW,RDO,CFM56
3298,894611,2011-10-19,WW,RDO,CFM56
3299,894611,2012-02-23,WW,RDO,CFM56
3300,894611,2012-06-20,WW,RDO,CFM56
3301,894611,2012-10-21,WW,RDO,CFM56
3302,894611,2013-02-19,WW,RDO,CFM56
3303,894611,2013-06-20,WW,RDO,CFM56
3304,894611,2013-10-21,WW,RDO,CFM56
3305,894611,2014-02-28,WW,RDO,CFM56
3306,894611,2015-12-15,WW,RDO,CFM56
3307,894611,2016-07-21,WW,RDO,CFM56
3308,894611,2016-11-06,WW,RDO,CFM56
3309,731842,2010-11-24,WW,RDO,CFM56
3310,731842,2014-04-08,WW,RDO,CFM56
3311,731842,2017-05-04,WW,RDO,CFM56
3312,802791,2012-04-04,WW,RDO,CFM56
3313,802791,2012-10-20,WW,RDO,CFM56
3314,802791,2013-04-30,WW,RDO,CFM56
3315,802791,2013-11-09,WW,RDO,CFM56
3316,802791,2014-05-13,WW,RDO,CFM56
3317,802791,2014-11-13,WW,RDO,CFM56
3318,802791,2016-10-27,WW,RDO,CFM56
3319,906789,2017-01-03,WW,RDO,GE90
3320,906789,2017-11-19,WW,RDO,GE90
3321,906789,2018-03-02,WW,RDO,GE90
3322,193904,2014-02-26,WW,RDO,CF34
3323,906318,2016-07-15,WW,RDO,GE90
3324,906318,2016-11-12,WW,RDO,GE90
3325,906318,2017-07-28,WW,RDO,GE90
3326,906318,2018-01-01,WW,RDO,GE90
3327,962749,2014-05-20,WW,RDO,CFM56
