,esn,wash_date,wash_type,source_type,engine_family
2571,731819,2016-09-19,WW,RDO,CFM56
2572,893698,2012-04-11,WW,RDO,CFM56
2573,965465,2013-11-21,WW,RDO,CF34
2574,862817,2016-07-21,WW,RDO,CFM56-7B
2575,963386,2020-05-12,WW,FDM,CFM56
2576,573182,2017-03-23,WW,RDO,CFM56-5B
2577,962498,2013-07-30,WW,RDO,CFM56-7B
2578,727435,2020-03-25,WW,RDO,CFM56
2579,811127,2008-11-06,WW,RDO,CF6
2580,658150,2014-02-21,WW,RDO,CFM56-7B
2581,193844,2014-03-28,WW,RDO,CF34-8E
2582,803687,2010-09-20,WW,RDO,CFM56-7B
2583,598297,2020-08-20,WW,FDM,LEAP
2584,706809,2017-05-15,WW,RDO,CF6
2585,960115,2014-01-25,WW,RDO,CFM56-7B
2586,706917,2017-10-12,WW,RDO,CF6
2587,804467,2020-06-26,WW,FDM,CFM56
2588,577564,2020-02-29,WW,FDM,CFM56
2589,804441,2016-10-19,WW,RDO,CFM56-7B
2590,802994,2012-07-19,WW,RDO,CFM56-7B
2591,803460,2011-09-23,WW,RDO,CFM56-7B
2592,706578,2018-03-10,WW,RDO,CF6
2593,707137,2017-05-28,WW,RDO,CF6-80C
2594,802994,2016-12-07,WW,RDO,CFM56-7B
2595,785587,2011-12-14,WW,RDO,CT7
2596,785763,2015-07-25,WW,RDO,CT7
2597,645859,2020-06-26,WW,FDM,CFM56
2598,896658,2013-12-14,WW,RDO,CFM56-7B
2599,598584,2020-08-24,WW,FDM,LEAP
2600,894656,2012-08-20,WW,RDO,CFM56-7B
2601,804440,2017-11-06,WW,RDO,CFM56-7B
2602,575324,2011-02-18,WW,RDO,CFM56-5B
2603,804723,2011-08-31,WW,RDO,CFM56-7B
2604,876459,2012-04-09,WW,RDO,CFM56
2605,706996,2018-03-26,WW,RDO,CF6-80C
2606,802783,2011-02-23,WW,RDO,CFM56-7B
2607,706579,2016-11-19,WW,RDO,CF6
2608,658127,2016-08-10,WW,RDO,CFM56
2609,894195,2012-09-24,WW,RDO,CFM56
2610,802994,2013-07-28,WW,RDO,CFM56-7B
2611,706487,2016-12-27,WW,RDO,CF6
2612,805762,2016-10-01,WW,RDO,CFM56-7B
2613,802502,2011-03-10,WW,RDO,CFM56-7B
2614,785132,2014-08-29,WW,RDO,CT7
2615,888769,2014-05-06,WW,RDO,CFM56
2616,706917,2011-03-14,WW,RDO,CF6
2617,805888,2013-12-24,WW,RDO,CFM56
2618,902367,2020-09-02,WW,RDO,CF34
2619,963112,2014-03-05,WW,RDO,CFM56-7B
2620,729259,2020-08-21,WW,FDM,CFM56
2621,858483,2011-08-22,WW,RDO,CFM56
2622,896991,2012-12-04,WW,RDO,CFM56-7B
2623,858432,2017-04-02,WW,RDO,CFM56
2624,858137,2016-09-09,WW,RDO,CFM56
2625,811126,2008-02-20,WW,RDO,CF6
2626,575468,2011-03-02,WW,RDO,CFM56
2627,706784,2020-04-23,WW,FDM,CF6
2628,424103,2012-10-12,WW,RDO,CF34-10E
2629,959733,2020-08-26,WW,RDO,GENX-2B
2630,804391,2014-07-15,WW,RDO,CFM56-7B
2631,707137,2016-07-25,WW,RDO,CF6-80C
2632,896183,2012-11-27,WW,RDO,CFM56-7B
2633,658305,2016-07-19,WW,RDO,CFM56-7B
2634,577751,2010-03-06,WW,RDO,CFM56
2635,864376,2016-11-17,WW,RDO,CFM56-7B
2636,707150,2011-08-26,WW,RDO,CF6-80C
2637,804624,2017-05-21,WW,RDO,CFM56-7B
2638,657916,2020-04-28,WW,FDM,CFM56
2639,802783,2013-11-07,WW,RDO,CFM56-7B
2640,862643,2016-08-10,WW,RDO,CFM56-7B
2641,906813,2017-02-14,WW,RDO,GE90-100
2642,706859,2017-07-14,WW,RDO,CF6
2643,862746,2017-03-09,WW,RDO,CFM56-7B
2644,906188,2017-11-16,WW,RDO,GE90
2645,906122,2016-12-31,WW,RDO,GE90
2646,697960,2010-04-08,WW,RDO,CFM56
2647,897922,2013-03-10,WW,RDO,CFM56
2648,577285,2020-03-15,WW,FDM,CFM56
2649,858525,2017-10-04,WW,RDO,CFM56
2650,890405,2014-11-25,WW,RDO,CFM56
2651,894611,2012-06-19,WW,RDO,CFM56
2652,706815,2010-07-15,WW,RDO,CF6
2653,785382,2011-12-18,WW,RDO,CT7
2654,805967,2014-04-12,WW,RDO,CFM56-7B
2655,804624,2017-02-21,WW,RDO,CFM56-7B
2656,699474,2013-08-08,WW,RDO,CFM56-5B
2657,906803,2017-07-06,WW,RDO,GE90
2658,706475,2018-04-21,WW,RDO,CF6
2659,875271,2011-09-11,WW,RDO,CFM56
2660,785763,2011-01-22,WW,RDO,CT7
2661,598689,2020-08-07,WW,FDM,LEAP
2662,962970,2014-01-18,WW,RDO,CFM56-7B
2663,785416,2014-12-16,WW,RDO,CT7
2664,660349,2016-11-18,WW,RDO,CFM56-7B
2665,897181,2011-10-14,WW,RDO,CFM56-7B
2666,193716,2010-11-14,WW,RDO,CF34-8E
2667,697864,2009-11-07,WW,RDO,CFM56-5B
2668,862644,2018-04-07,WW,RDO,CFM56-7B
2669,956427,2020-07-13,WW,FDM,GENX
2670,575280,2013-05-05,WW,RDO,CFM56
2671,857734,2010-10-05,WW,RDO,CFM56
2672,802165,2013-05-23,WW,RDO,CFM56-7B
2673,706492,2016-12-22,WW,RDO,CF6
2674,741594,2011-02-04,WW,RDO,CFM56
2675,575531,2011-06-20,WW,RDO,CFM56
2676,655108,2016-10-27,WW,RDO,CFM56-7B
2677,960158,2012-02-04,WW,RDO,CFM56-7B
2678,704815,2011-06-01,WW,RDO,CF6
2679,779487,2011-03-23,WW,RDO,CFM56
2680,876604,2013-01-09,WW,RDO,CFM56
2681,704828,2010-09-01,WW,RDO,CF6
2682,703188,2012-09-01,WW,RDO,CF6
2683,785509,2015-01-01,WW,RDO,CT7
2684,569159,2020-08-27,WW,FDM,CFM56
2685,894496,2013-07-22,WW,RDO,CFM56-7B
2686,785731,2015-08-05,WW,RDO,CT7
2687,658317,2020-03-23,WW,FDM,CFM56
2688,862594,2016-09-12,WW,RDO,CFM56
2689,962217,2014-04-28,WW,RDO,CFM56-7B
2690,706793,2020-07-23,WW,FDM,CF6-80C
2691,575296,2010-06-03,WW,RDO,CFM56
2692,658116,2014-02-15,WW,RDO,CFM56-7B
2693,706924,2016-02-10,WW,RDO,CF6
2694,896504,2011-05-08,WW,RDO,CFM56
2695,802459,2012-11-21,WW,RDO,CFM56-7B
2696,893927,2016-09-16,WW,RDO,CFM56
2697,598828,2020-08-21,WW,FDM,LEAP
2698,890440,2012-04-17,WW,RDO,CFM56
2699,779497,2012-02-15,WW,RDO,CFM56
2700,894722,2016-10-28,WW,RDO,CFM56
2701,960198,2016-09-19,WW,RDO,CFM56
2702,803778,2016-07-17,WW,RDO,CFM56-7B
2703,890429,2016-07-28,WW,RDO,CFM56
2704,958154,2020-02-29,WW,FDM,GENX
2705,804275,2013-04-06,WW,RDO,CFM56-7B
2706,956485,2016-12-22,WW,RDO,GENX
2707,658240,2016-09-17,WW,RDO,CFM56-7B
2708,704455,2016-11-08,WW,RDO,CF6
2709,906203,2017-11-20,WW,RDO,GE90
2710,890408,2014-10-01,WW,RDO,CFM56
2711,896695,2013-05-24,WW,RDO,CFM56
2712,956315,2015-01-04,WW,RDO,GENX-1B
2713,960555,2012-08-05,WW,RDO,CFM56-7B
2714,599407,2020-08-26,WW,RDO,LEAP
2715,900373,2013-02-10,WW,RDO,GE90
2716,877517,2013-07-25,WW,RDO,CFM56
2717,702709,2016-06-23,WW,RDO,CF6
2718,960786,2014-07-05,WW,RDO,CFM56
2719,658860,2016-10-21,WW,RDO,CFM56-7B
2720,658753,2020-03-07,WW,FDM,CFM56
2721,706361,2017-01-18,WW,RDO,CF6
2722,956534,2020-08-08,WW,FDM,GENX
2723,894723,2012-11-17,WW,RDO,CFM56-7B
2724,897123,2013-11-20,WW,RDO,CFM56-7B
2725,785425,2010-06-21,WW,RDO,CT7
2726,962298,2020-04-13,WW,FDM,CFM56
2727,896797,2012-04-04,WW,RDO,CFM56
2728,598722,2020-07-21,WW,FDM,LEAP-1A
2729,731612,2017-10-24,WW,RDO,CFM56
2730,896658,2013-06-13,WW,RDO,CFM56-7B
2731,697863,2011-07-09,WW,RDO,CFM56-5B
2732,892754,2016-05-27,WW,RDO,CFM56-7B
2733,804775,2014-05-24,WW,RDO,CFM56-7B
2734,894675,2011-12-09,WW,RDO,CFM56
2735,896582,2017-12-06,WW,RDO,CFM56-7B
2736,960145,2013-11-08,WW,RDO,CFM56-7B
2737,906529,2014-04-18,WW,RDO,GE90
2738,907762,2018-03-07,WW,RDO,GE90-100
2739,741612,2010-11-22,WW,RDO,CFM56
2740,894971,2013-10-01,WW,RDO,CFM56-7B
2741,706687,2016-01-20,WW,RDO,CF6
2742,893927,2015-06-23,WW,RDO,CFM56
2743,892403,2011-01-03,WW,RDO,CFM56
2744,892403,2012-03-13,WW,RDO,CFM56
2745,731404,2017-09-22,WW,RDO,CFM56
2746,598532,2020-08-22,WW,FDM,LEAP
2747,575530,2011-06-20,WW,RDO,CFM56
2748,785513,2011-01-16,WW,RDO,CT7
2749,599240,2020-08-29,WW,FDM,LEAP
2750,804449,2020-04-10,WW,FDM,CFM56
2751,962604,2016-07-05,WW,RDO,CFM56-7B
2752,804780,2018-02-27,WW,RDO,CFM56-7B
2753,802308,2013-09-18,WW,RDO,CFM56-7B
2754,802504,2010-09-24,WW,RDO,CFM56-7B
2755,802459,2014-06-06,WW,RDO,CFM56-7B
2756,785763,2014-12-13,WW,RDO,CT7
2757,962339,2016-09-24,WW,RDO,CFM56-7B
2758,956659,2016-12-10,WW,RDO,GENX
2759,704241,2014-05-21,WW,RDO,CF6
2760,702510,2018-04-09,WW,RDO,CF6
2761,894654,2016-07-04,WW,RDO,CFM56
2762,896949,2013-04-28,WW,RDO,CFM56-7B
2763,707192,2017-05-19,WW,RDO,CF6-80C
2764,706806,2011-03-11,WW,RDO,CF6
2765,802542,2017-04-23,WW,RDO,CFM56-7B
2766,896945,2014-10-21,WW,RDO,CFM56
2767,706481,2016-08-03,WW,RDO,CF6
2768,804409,2011-04-09,WW,RDO,CFM56-7B
2769,958297,2020-01-18,WW,FDM,GENX
2770,805967,2013-01-04,WW,RDO,CFM56-7B
2771,706962,2018-02-24,WW,RDO,CF6-80C
2772,660189,2016-09-17,WW,RDO,CFM56
2773,707144,2017-08-21,WW,RDO,CF6-80C
2774,658125,2016-11-08,WW,RDO,CFM56-7B
2775,577678,2020-07-29,WW,FDM,CFM56
2776,860157,2017-11-23,WW,RDO,CFM56
2777,890405,2013-04-16,WW,RDO,CFM56
2778,811458,2015-03-07,WW,RDO,CF6
2779,802681,2016-11-02,WW,RDO,CFM56-7B
2780,890251,2014-09-07,WW,RDO,CFM56
2781,858726,2011-11-09,WW,RDO,CFM56
2782,862634,2020-08-13,WW,FDM,CFM56
2783,731612,2017-02-03,WW,RDO,CFM56
2784,858526,2014-09-03,WW,RDO,CFM56
2785,888858,2014-04-29,WW,RDO,CFM56
2786,706153,2017-07-30,WW,RDO,CF6
2787,706503,2016-11-21,WW,RDO,CF6
2788,897697,2012-05-31,WW,RDO,CFM56
2789,857739,2017-08-07,WW,RDO,CFM56
2790,963172,2016-05-31,WW,RDO,CFM56-7B
2791,906803,2015-11-27,WW,RDO,GE90
2792,643854,2014-08-21,WW,RDO,CFM56
2793,894654,2012-09-29,WW,RDO,CFM56
2794,804775,2012-10-31,WW,RDO,CFM56-7B
2795,906247,2017-06-29,WW,RDO,GE90
2796,804274,2014-10-30,WW,RDO,CFM56-7B
2797,962948,2020-07-08,WW,FDM,CFM56
2798,731486,2017-10-24,WW,RDO,CFM56
2799,706991,2018-02-27,WW,RDO,CF6-80C
2800,963147,2013-02-16,WW,RDO,CFM56-7B
2801,962498,2014-07-31,WW,RDO,CFM56-7B
2802,892300,2015-08-14,WW,RDO,CFM56
2803,577410,2020-08-27,WW,RDO,CFM56
2804,896183,2011-10-14,WW,RDO,CFM56-7B
2805,785740,2014-12-07,WW,RDO,CT7
2806,858394,2014-07-01,WW,RDO,CFM56
2807,858834,2012-10-23,WW,RDO,CFM56
2808,894831,2014-10-01,WW,RDO,CFM56-7B
2809,706481,2012-03-04,WW,RDO,CF6
2810,862508,2016-12-14,WW,RDO,CFM56
2811,706925,2017-03-07,WW,RDO,CF6-80C
2812,804497,2014-03-10,WW,RDO,CFM56-7B
2813,804427,2020-02-09,WW,FDM,CFM56
2814,958170,2020-08-29,WW,FDM,GENX
2815,697457,2010-11-12,WW,RDO,CFM56
2816,577442,2015-01-02,WW,RDO,CFM56
2817,658305,2016-11-01,WW,RDO,CFM56-7B
2818,706997,2016-07-20,WW,RDO,CF6-80C
2819,802982,2014-03-27,WW,RDO,CFM56
2820,961129,2016-12-14,WW,RDO,CFM56-7B
2821,804409,2012-05-09,WW,RDO,CFM56-7B
2822,906372,2017-05-22,WW,RDO,GE90
2823,804497,2014-08-21,WW,RDO,CFM56-7B
2824,785509,2010-12-19,WW,RDO,CT7
2825,195219,2012-12-04,WW,RDO,CF34-8C
2826,894971,2014-04-26,WW,RDO,CFM56-7B
2827,658125,2015-11-28,WW,RDO,CFM56-7B
2828,785794,2015-04-06,WW,RDO,CT7
2829,785151,2010-12-27,WW,RDO,CT7
2830,875348,2012-05-03,WW,RDO,CFM56
2831,706805,2010-12-30,WW,RDO,CF6
2832,894386,2014-01-30,WW,RDO,CFM56-7B
2833,804760,2020-05-04,WW,FDM,CFM56
2834,575468,2011-06-26,WW,RDO,CFM56
2835,962348,2020-03-06,WW,FDM,CFM56
2836,892406,2016-10-28,WW,RDO,CFM56
2837,697863,2010-05-15,WW,RDO,CFM56-5B
2838,894626,2014-08-03,WW,RDO,CFM56
2839,858478,2016-11-15,WW,RDO,CFM56
2840,660839,2018-01-14,WW,RDO,CFM56-7B
2841,802673,2013-01-24,WW,RDO,CFM56-7B
2842,699687,2011-08-09,WW,RDO,CFM56-5B
2843,892360,2015-08-12,WW,RDO,CFM56
2844,860186,2012-11-16,WW,RDO,CFM56
2845,569880,2015-11-05,WW,RDO,CFM56-5B
2846,804441,2018-03-06,WW,RDO,CFM56-7B
2847,962636,2013-09-29,WW,RDO,CFM56-7B
2848,963167,2014-10-28,WW,RDO,CFM56-7B
2849,872833,2012-11-07,WW,RDO,CF34
2850,193328,2011-11-15,WW,RDO,CF34
2851,804409,2012-12-01,WW,RDO,CFM56-7B
2852,706949,2018-01-26,WW,RDO,CF6
2853,599010,2020-08-23,WW,FDM,LEAP
2854,864439,2016-12-12,WW,RDO,CFM56-7B
2855,802308,2014-02-26,WW,RDO,CFM56-7B
2856,804387,2016-10-25,WW,RDO,CFM56-7B
2857,731392,2017-06-15,WW,RDO,CFM56
2858,802810,2014-05-15,WW,RDO,CFM56-7B
2859,862643,2017-08-26,WW,RDO,CFM56-7B
2860,896503,2018-04-25,WW,RDO,CFM56-7B
2861,802165,2014-11-21,WW,RDO,CFM56-7B
2862,961938,2020-04-13,WW,FDM,CFM56
2863,960973,2020-04-20,WW,FDM,CFM56
2864,862204,2015-08-23,WW,RDO,CFM56-7B
2865,785703,2012-04-07,WW,RDO,CT7
2866,726284,2012-10-16,WW,RDO,CFM56
2867,892406,2013-10-19,WW,RDO,CFM56
2868,857738,2018-04-26,WW,RDO,CFM56
2869,894675,2010-11-17,WW,RDO,CFM56
2870,785702,2014-11-16,WW,RDO,CT7
2871,962557,2016-08-12,WW,RDO,CFM56-7B
2872,894831,2013-09-04,WW,RDO,CFM56-7B
2873,697959,2011-05-17,WW,RDO,CFM56-5B
2874,424623,2014-10-08,WW,RDO,CF34-10E
2875,695623,2011-01-23,WW,RDO,CF6
2876,962138,2014-05-07,WW,RDO,CFM56
2877,598669,2020-07-15,WW,FDM,LEAP
2878,963736,2014-11-07,WW,RDO,CFM56-7B
2879,958153,2020-02-29,WW,FDM,GENX
2880,894656,2016-12-06,WW,RDO,CFM56-7B
2881,655101,2016-09-30,WW,RDO,CFM56
2882,804624,2015-11-27,WW,RDO,CFM56-7B
2883,896798,2014-06-26,WW,RDO,CFM56-7B
2884,892363,2013-03-06,WW,RDO,CFM56-7B
2885,785655,2014-10-08,WW,RDO,CT7
2886,863632,2016-11-01,WW,RDO,CFM56
2887,894113,2012-10-24,WW,RDO,CFM56
2888,741594,2011-04-05,WW,RDO,CFM56
2889,874304,2011-02-05,WW,RDO,CFM56
2890,577417,2020-07-10,WW,FDM,CFM56
2891,802791,2012-10-19,WW,RDO,CFM56-7B
2892,862899,2016-10-27,WW,RDO,CFM56
2893,894722,2014-12-30,WW,RDO,CFM56
2894,655115,2015-10-08,WW,RDO,CFM56-7B
2895,907744,2016-01-09,WW,RDO,GE90-100
2896,858346,2009-04-16,WW,RDO,CFM56
2897,706950,2017-09-10,WW,RDO,CF6
2898,811137,2011-10-27,WW,RDO,CF6
2899,702720,2012-11-02,WW,RDO,CF6
2900,779471,2012-02-05,WW,RDO,CFM56
2901,907762,2017-04-02,WW,RDO,GE90-100
2902,731690,2016-10-07,WW,RDO,CFM56
2903,658240,2014-09-29,WW,RDO,CFM56-7B
2904,906407,2010-09-05,WW,RDO,GE90
2905,702510,2016-02-09,WW,RDO,CF6
2906,599020,2020-07-23,WW,FDM,LEAP
2907,907723,2017-12-29,WW,RDO,GE90-100
2908,785763,2015-05-05,WW,RDO,CT7
2909,906722,2017-07-06,WW,RDO,GE90
2910,863740,2016-09-02,WW,RDO,CFM56
2911,699729,2011-03-14,WW,RDO,CFM56-5B
2912,726194,2011-12-25,WW,RDO,CFM56
2913,896840,2014-03-13,WW,RDO,CFM56-7B
2914,897215,2015-08-11,WW,RDO,CFM56-7B
2915,896842,2014-05-07,WW,RDO,CFM56-7B
2916,804508,2016-05-20,WW,RDO,CFM56-7B
2917,802680,2013-09-24,WW,RDO,CFM56-7B
2918,658252,2020-08-31,WW,RDO,CFM56-7B
2919,655115,2016-07-26,WW,RDO,CFM56-7B
2920,697838,2010-04-28,WW,RDO,CFM56
2921,804775,2011-10-02,WW,RDO,CFM56-7B
2922,890408,2012-09-19,WW,RDO,CFM56
2923,858335,2017-03-13,WW,RDO,CFM56
2924,704550,2011-06-02,WW,RDO,CF6
2925,857755,2014-06-14,WW,RDO,CFM56
2926,704281,2016-12-03,WW,RDO,CF6
2927,894353,2013-12-03,WW,RDO,CFM56
2928,706491,2017-06-03,WW,RDO,CF6
2929,660189,2017-06-12,WW,RDO,CFM56
2930,785425,2008-02-04,WW,RDO,CT7
2931,859159,2016-04-26,WW,RDO,CFM56
2932,860134,2011-02-22,WW,RDO,CFM56
2933,695287,2011-05-09,WW,RDO,CF6
2934,785732,2014-07-20,WW,RDO,CT7
2935,856751,2016-10-30,WW,RDO,CFM56
2936,894556,2013-09-28,WW,RDO,CFM56
2937,894438,2015-03-27,WW,RDO,CFM56
2938,805888,2014-10-13,WW,RDO,CFM56
2939,697283,2011-06-01,WW,RDO,CFM56-5B
2940,897181,2014-04-23,WW,RDO,CFM56-7B
2941,802541,2013-11-14,WW,RDO,CFM56-7B
2942,573859,2018-05-04,WW,RDO,CFM56-5B
2943,862644,2016-06-22,WW,RDO,CFM56-7B
2944,875735,2020-08-22,WW,RDO,CFM56
2945,706503,2018-03-07,WW,RDO,CF6
2946,874274,2013-07-24,WW,RDO,CFM56
2947,695360,2011-02-23,WW,RDO,CF6
2948,599266,2020-08-23,WW,FDM,LEAP
2949,802117,2016-09-09,WW,RDO,CFM56
2950,888857,2013-09-16,WW,RDO,CFM56
2951,860258,2016-09-14,WW,RDO,CFM56
2952,702720,2018-03-22,WW,RDO,CF6
2953,707180,2016-07-15,WW,RDO,CF6-80C
2954,897123,2011-02-28,WW,RDO,CFM56-7B
2955,569884,2016-06-26,WW,RDO,CFM56-5B
2956,860138,2014-04-05,WW,RDO,CFM56
2957,862326,2016-09-20,WW,RDO,CFM56
2958,857703,2010-12-11,WW,RDO,CFM56
2959,731475,2010-12-08,WW,RDO,CFM56
2960,858259,2011-05-07,WW,RDO,CFM56
2961,731825,2013-05-22,WW,RDO,CFM56
2962,862709,2017-12-02,WW,RDO,CFM56-7B
2963,896945,2012-03-30,WW,RDO,CFM56
2964,785732,2011-03-27,WW,RDO,CT7
2965,960254,2014-10-26,WW,RDO,CFM56-7B
2966,960481,2013-10-09,WW,RDO,CFM56-7B
2967,962108,2013-02-17,WW,RDO,CFM56-7B
2968,890429,2014-12-18,WW,RDO,CFM56
2969,569426,2016-08-29,WW,RDO,CFM56-5B
2970,785740,2011-03-04,WW,RDO,CT7
2971,802982,2011-05-30,WW,RDO,CFM56
2972,704138,2011-02-03,WW,RDO,CF6
2973,599241,2020-07-01,WW,FDM,LEAP
2974,785425,2010-05-06,WW,RDO,CT7
2975,657889,2014-11-16,WW,RDO,CFM56-7B
2976,802809,2014-05-15,WW,RDO,CFM56
2977,962337,2017-07-25,WW,RDO,CFM56-7B
2978,896120,2013-04-22,WW,RDO,CFM56-7B
2979,876604,2016-06-02,WW,RDO,CFM56
2980,599064,2020-08-12,WW,FDM,LEAP
2981,894113,2015-12-28,WW,RDO,CFM56
2982,956380,2016-05-06,WW,RDO,GENX
2983,906813,2016-05-27,WW,RDO,GE90-100
2984,706489,2016-10-22,WW,RDO,CF6
2985,896792,2017-06-13,WW,RDO,CFM56
2986,704817,2014-01-30,WW,RDO,CF6
2987,706763,2011-01-25,WW,RDO,CF6
2988,805782,2013-05-06,WW,RDO,CFM56-7B
2989,895863,2013-12-16,WW,RDO,CFM56-7B
2990,802809,2014-11-02,WW,RDO,CFM56
2991,193285,2010-12-14,WW,RDO,CF34
2992,785595,2015-05-13,WW,RDO,CT7
2993,785380,2015-04-09,WW,RDO,CT7
2994,858203,2016-12-23,WW,RDO,CFM56
2995,896949,2014-09-07,WW,RDO,CFM56-7B
2996,658657,2020-03-12,WW,FDM,CFM56
2997,804318,2014-09-17,WW,RDO,CFM56
2998,894971,2013-03-08,WW,RDO,CFM56-7B
2999,961969,2014-03-29,WW,RDO,CFM56
3000,862561,2016-12-21,WW,RDO,CFM56
3001,706481,2015-11-06,WW,RDO,CF6
3002,741590,2010-04-10,WW,RDO,CFM56
3003,811128,2006-11-29,WW,RDO,CF6
3004,896991,2011-04-16,WW,RDO,CFM56-7B
3005,657402,2015-08-07,WW,RDO,CFM56
3006,599009,2020-08-23,WW,FDM,LEAP
3007,892959,2012-11-21,WW,RDO,CFM56
3008,577543,2020-08-07,WW,FDM,CFM56
3009,785562,2014-07-12,WW,RDO,CT7
3010,785577,2015-04-26,WW,RDO,CT7
3011,785425,2009-12-22,WW,RDO,CT7
3012,802810,2014-11-02,WW,RDO,CFM56-7B
3013,804839,2017-02-05,WW,RDO,CFM56-7B
3014,702510,2014-08-04,WW,RDO,CF6
3015,896945,2015-02-20,WW,RDO,CFM56
3016,731405,2016-10-07,WW,RDO,CFM56
3017,894611,2013-02-18,WW,RDO,CFM56
3018,896840,2012-03-25,WW,RDO,CFM56-7B
3019,802308,2016-08-05,WW,RDO,CFM56-7B
3020,802749,2011-06-14,WW,RDO,CFM56-7B
3021,660507,2020-07-16,WW,FDM,CFM56
3022,862735,2016-08-28,WW,RDO,CFM56
3023,741590,2010-08-03,WW,RDO,CFM56
3024,785740,2014-07-20,WW,RDO,CT7
3025,706729,2018-04-25,WW,RDO,CF6-80C
3026,877517,2013-01-01,WW,RDO,CFM56
3027,860258,2014-05-20,WW,RDO,CFM56
3028,858858,2017-05-21,WW,RDO,CFM56
3029,706809,2016-12-03,WW,RDO,CF6
3030,811127,2010-04-25,WW,RDO,CF6
3031,706926,2016-11-10,WW,RDO,CF6
3032,906511,2017-07-24,WW,RDO,GE90
3033,906124,2016-07-29,WW,RDO,GE90
3034,860227,2017-05-05,WW,RDO,CFM56
3035,785425,2008-03-07,WW,RDO,CT7
3036,862818,2017-11-11,WW,RDO,CFM56-7B
3037,896792,2010-10-16,WW,RDO,CFM56
3038,697717,2012-07-11,WW,RDO,CFM56
3039,741662,2011-07-11,WW,RDO,CFM56
3040,894410,2010-09-01,WW,RDO,CFM56-7B
3041,697682,2011-02-26,WW,RDO,CFM56-5B
3042,906122,2016-10-29,WW,RDO,GE90
3043,741659,2012-03-26,WW,RDO,CFM56
3044,894437,2015-12-30,WW,RDO,CFM56
3045,962246,2013-04-23,WW,RDO,CFM56-7B
3046,193786,2014-11-23,WW,RDO,CF34
3047,785587,2012-07-17,WW,RDO,CT7
3048,906145,2016-08-11,WW,RDO,GE90
3049,697682,2009-10-13,WW,RDO,CFM56-5B
3050,877517,2012-06-23,WW,RDO,CFM56
3051,038585,2020-08-27,WW,RDO,CFM56
3052,785425,2010-09-21,WW,RDO,CT7
3053,892940,2013-04-21,WW,RDO,CFM56
3054,658268,2017-11-28,WW,RDO,CFM56-7B
3055,785757,2014-07-03,WW,RDO,CT7
3056,894559,2016-09-29,WW,RDO,CFM56
3057,697560,2012-05-18,WW,RDO,CFM56-5B
3058,906795,2014-08-01,WW,RDO,GE90
3059,858429,2014-02-02,WW,RDO,CFM56
3060,193807,2020-08-29,WW,RDO,CF34
3061,697503,2010-09-04,WW,RDO,CFM56
3062,890687,2011-09-11,WW,RDO,CFM56
3063,906796,2020-08-23,WW,RDO,GE90
3064,660705,2016-05-12,WW,RDO,CFM56-7B
3065,802810,2011-03-11,WW,RDO,CFM56-7B
3066,960488,2013-10-09,WW,RDO,CFM56-7B
3067,892904,2012-02-13,WW,RDO,CFM56-7B
3068,874302,2016-07-04,WW,RDO,CFM56
3069,963940,2016-12-27,WW,RDO,CFM56-7B
3070,785793,2012-04-01,WW,RDO,CT7
3071,896295,2017-02-27,WW,RDO,CFM56-7B
3072,876603,2012-11-04,WW,RDO,CFM56
3073,785385,2013-12-18,WW,RDO,CT7
3074,706926,2016-07-23,WW,RDO,CF6
3075,863319,2016-12-01,WW,RDO,CFM56
3076,858856,2018-03-06,WW,RDO,CFM56
3077,802752,2016-08-01,WW,RDO,CFM56-7B
3078,895301,2012-04-13,WW,RDO,CFM56
3079,960707,2020-08-30,WW,RDO,CFM56-7B
3080,891344,2012-09-06,WW,RDO,CFM56
3081,906407,2017-09-08,WW,RDO,GE90
3082,804420,2013-05-27,WW,RDO,CFM56-7B
3083,802784,2015-10-11,WW,RDO,CFM56
3084,804623,2011-05-09,WW,RDO,CFM56-7B
3085,802162,2011-11-03,WW,RDO,CFM56-7B
3086,805967,2014-11-24,WW,RDO,CFM56-7B
3087,894722,2012-10-29,WW,RDO,CFM56
3088,731823,2014-11-24,WW,RDO,CFM56
3089,706859,2013-11-29,WW,RDO,CF6
3090,804421,2016-08-22,WW,RDO,CFM56-7B
3091,569427,2016-08-29,WW,RDO,CFM56-5B
3092,858356,2014-06-26,WW,RDO,CFM56
3093,706645,2017-01-14,WW,RDO,CF6
3094,706492,2017-06-03,WW,RDO,CF6
3095,697113,2011-02-27,WW,RDO,CFM56
3096,731389,2011-06-05,WW,RDO,CFM56
3097,874302,2016-03-27,WW,RDO,CFM56
3098,706955,2013-06-16,WW,RDO,CF6
3099,962604,2014-09-09,WW,RDO,CFM56-7B
3100,706946,2012-02-29,WW,RDO,CF6-80C
3101,697457,2012-05-18,WW,RDO,CFM56
3102,906372,2017-12-10,WW,RDO,GE90
3103,805967,2014-01-27,WW,RDO,CFM56-7B
3104,802117,2015-11-24,WW,RDO,CFM56
3105,598168,2020-08-28,WW,FDM,LEAP
3106,858726,2011-03-18,WW,RDO,CFM56
3107,897697,2015-04-13,WW,RDO,CFM56
3108,724888,2011-11-09,WW,RDO,CFM56
3109,802809,2016-08-28,WW,RDO,CFM56
3110,893927,2015-09-26,WW,RDO,CFM56
3111,805855,2012-05-07,WW,RDO,CFM56
