esn,event_date,event_type,current_shop_visit_count,shop_visit,engine_family,source_type,event_date_prev,event_date_next,cr_degt_bfr,cr_degt_aft,cr_degt_prev,cr_degt_next,cr_gwfm_bfr,cr_gwfm_aft,cr_gwfm_prev,cr_gwfm_next,tk_egthdm_bfr,tk_egthdm_aft,tk_egthdm_prev,tk_egthdm_next,cr_de3d1a_bfr,cr_de3d1a_aft,cr_de3d1a_prev,cr_de3d1a_next,cr_degt_rec,cr_degt_delta_prev,cr_gwfm_rec,cr_gwfm_delta_prev,tk_egthdm_rec,tk_egthdm_delta_prev,cr_de3d1a_rec,cr_de3d1a_delta_prev,flight_dttm,rdf_sedi_ecsn,rdf_sedi_ecsv,engine_type,aircraft_id,engine_position,fleet,ecsw,ecne,esn_run_no,customer,operator_name,engine_model,zone,region,country,cr_degt_init,cr_degt_delta_init,cr_degt_aft_delta_init,cr_degt_delta_next,cr_gwfm_init,cr_gwfm_delta_init,cr_gwfm_aft_delta_init,cr_gwfm_delta_next,tk_egthdm_init,tk_egthdm_delta_init,tk_egthdm_aft_delta_init,tk_egthdm_delta_next,cr_de3d1a_init,cr_de3d1a_delta_init,cr_de3d1a_aft_delta_init,cr_de3d1a_delta_next,cr_degt_adj_summation,cr_degt_adj_summation_prev,cr_degt_adj_summation_next,cr_degt_adj_summation_next_2,cr_gwfm_adj_summation,cr_gwfm_adj_summation_prev,cr_gwfm_adj_summation_next,cr_gwfm_adj_summation_next_2,tk_egthdm_adj_summation,tk_egthdm_adj_summation_prev,tk_egthdm_adj_summation_next,tk_egthdm_adj_summation_next_2,cr_de3d1a_adj_summation,cr_de3d1a_adj_summation_prev,cr_de3d1a_adj_summation_next,cr_de3d1a_adj_summation_next_2,cr_degt_delta_init_adj,cr_degt_delta_prev_adj,cr_degt_aft_delta_init_adj,cr_degt_delta_next_adj,cr_degt_aft_delta_rate_prev_adj,cr_degt_aft_delta_rate_init_adj,cr_degt_delta_rate_next_adj,cr_gwfm_delta_init_adj,cr_gwfm_delta_prev_adj,cr_gwfm_aft_delta_init_adj,cr_gwfm_delta_next_adj,cr_gwfm_aft_delta_rate_prev_adj,cr_gwfm_aft_delta_rate_init_adj,cr_gwfm_delta_rate_next_adj,tk_egthdm_delta_init_adj,tk_egthdm_delta_prev_adj,tk_egthdm_aft_delta_init_adj,tk_egthdm_delta_next_adj,tk_egthdm_aft_delta_rate_prev_adj,tk_egthdm_aft_delta_rate_init_adj,tk_egthdm_delta_rate_next_adj,cr_de3d1a_delta_init_adj,cr_de3d1a_delta_prev_adj,cr_de3d1a_aft_delta_init_adj,cr_de3d1a_delta_next_adj,cr_de3d1a_aft_delta_rate_prev_adj,cr_de3d1a_aft_delta_rate_init_adj,cr_de3d1a_delta_rate_next_adj,cr_degt_delta_rate_prev,cr_degt_delta_rate_init,cr_degt_delta_rate_next,cr_degt_rec_ratio_prev,cr_degt_rec_ratio_init,cr_gwfm_delta_rate_prev,cr_gwfm_delta_rate_init,cr_gwfm_delta_rate_next,cr_gwfm_rec_ratio_prev,cr_gwfm_rec_ratio_init,tk_egthdm_delta_rate_prev,tk_egthdm_delta_rate_init,tk_egthdm_delta_rate_next,tk_egthdm_rec_ratio_prev,tk_egthdm_rec_ratio_init,cr_de3d1a_delta_rate_prev,cr_de3d1a_delta_rate_init,cr_de3d1a_delta_rate_next,cr_de3d1a_rec_ratio_prev,cr_de3d1a_rec_ratio_init
803930,2018-04-06,WW,0,False,CFM56,FDM,2018-01-12,2018-11-10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-12-31,16309,16309.355,CFM56-7B26/3,LGU,1,LNI,0,0,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
803930,2018-11-10,INSTALL,1,True,CFM56,ENG_UTIL,2018-04-06,2019-04-29,NULL,39.1129,NULL,36.1675,NULL,2.90446,NULL,2.27363,NULL,43.9672,NULL,37.6532,NULL,-0.01884,NULL,-0.01887,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-12-31,16309,16309.355,CFM56-7B26/3,LGU,1,LNI,NULL,1303,2,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,39.1129,NULL,0,-2.94539,2.90446,NULL,0,-0.630825,43.9672,NULL,0,-6.31393,-0.01884,NULL,0,-2.99998e-05,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-2.26047,NULL,NULL,NULL,NULL,-0.48413,NULL,NULL,NULL,NULL,-4.84568,NULL,NULL,NULL,NULL,-2e-05,NULL,NULL
803930,2019-04-29,REMOVAL,1,True,CFM56,ENG_UTIL,2018-11-10,NULL,36.1675,NULL,39.1129,NULL,2.27363,NULL,2.90446,NULL,37.6532,NULL,43.9672,NULL,-0.01887,NULL,-0.01884,NULL,NULL,-2.94539,NULL,-0.630825,NULL,-6.31393,NULL,-2.99998e-05,2019-04-28,17612,599.1143,CFM56-7B24/3,LOO,2,LNI,1303,NULL,2,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,39.1129,-2.94539,NULL,NULL,2.90446,-0.630825,NULL,NULL,43.9672,-6.31393,NULL,NULL,-0.01884,-2.99998e-05,NULL,NULL,0,0,NULL,NULL,0,0,NULL,NULL,0,0,NULL,NULL,0,0,NULL,NULL,-2.9453926086,-2.9453926086,NULL,NULL,-2.2604701525,-4.9162448779,NULL,-0.6308250427,-0.6308250427,NULL,NULL,-0.4841328033,-1.0529293704,NULL,-6.3139266968,-6.3139266968,NULL,NULL,-4.8456843413,-10.5387681395,NULL,-2.99997627735138e-05,-2.99997627735138e-05,NULL,NULL,-2.30236091891894e-05,-5.0073521485823e-05,NULL,-2.26047,-4.91624,NULL,NULL,NULL,-0.48413,-1.05293,NULL,NULL,NULL,-4.84568,-10.53877,NULL,NULL,NULL,-2e-05,-5e-05,NULL,NULL,NULL
804705,2011-01-19,INSTALL,0,True,CFM56,ENG_UTIL,NULL,2011-09-08,NULL,20.5806,NULL,22.082,NULL,0.39835,NULL,0.5017,NULL,63.8863,NULL,61.9933,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,NULL,0,1.50135,0.39835,NULL,0,0.10335,63.8863,NULL,0,-1.89305,NULL,NULL,NULL,NULL,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,NULL,NULL,0,1.5013504028,NULL,NULL,NULL,NULL,NULL,0,0.1033499837,NULL,NULL,NULL,NULL,NULL,0,-1.8930473328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804705,2011-09-08,WW,0,False,CFM56,FDM,2011-01-19,2011-12-08,22.082,21.7755,20.5806,20.6587,0.5017,0.5058,0.39835,0.47655,61.9933,62.0569,63.8863,60.4283,NULL,NULL,NULL,NULL,0.306452,1.50135,-0.00410002,0.10335,-0.063549,-1.89305,NULL,NULL,2011-09-08,910,910.03,CFM56-7B26/3,LHQ,1,LNI,NULL,607,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,1.50135,1.1949,-1.1168,0.39835,0.10335,0.10745,-0.02925,63.8863,-1.89305,-1.8295,-1.6285,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5013504028,1.5013504028,1.1948986053,-1.1168003082,NULL,1.6497812191,-1.8398687121,0.1033499837,0.1033499837,0.1074500084,-0.0292499959,NULL,0.1135676667,-0.0481878022,-1.8930473328,-1.8930473328,-1.829498291,-1.6285018921,NULL,-2.0802032161,-2.682869674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.64978,-1.83987,0.20412,0.20412,NULL,0.11357,-0.04819,-0.03967,-0.03967,NULL,-2.0802,-2.68287,0.03357,0.03357,NULL,NULL,NULL,NULL,NULL
804705,2011-12-08,WW,0,False,CFM56,FDM,2011-09-08,2012-03-04,20.6587,21.3182,21.7755,20.7269,0.47655,-0.05445,0.5058,-0.02455,60.4283,62.2241,62.0569,62.669,NULL,NULL,NULL,NULL,-0.6595,-1.1168,0.531,-0.02925,-1.79575,-1.6285,NULL,NULL,2011-12-08,1517,1517.9071,CFM56-7B26/3,LHQ,1,LNI,607,575,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,0.0780983,0.737598,-0.591349,0.39835,0.0782,-0.4528,0.0299,63.8863,-3.458,-1.66225,0.44495,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780982971,-1.1168003082,0.7375984192,-0.5913486481,-1.8398687121,0.0514513023,-1.0284324314,0.0782000124,-0.0292499959,-0.4528000057,0.0298999976,-0.0481878022,0.0515183126,0.0519999959,-3.4580001831,-1.6285018921,-1.6622505188,0.4449501038,-2.682869674,-2.2781369052,0.7738262674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.83987,0.05145,-1.02843,0.59053,-8.44449,-0.04819,0.05152,0.052,-18.15385,6.79028,-2.68287,-2.27814,0.77383,1.1027,0.5193,NULL,NULL,NULL,NULL,NULL
804705,2012-03-04,WW,0,False,CFM56,FDM,2011-12-08,2012-06-04,20.7269,20.0789,21.3182,19.8688,-0.02455,-0.6968,-0.05445,-0.6221,62.669,62.0135,62.2241,65.3795,NULL,NULL,NULL,NULL,0.647951,-0.591349,0.67225,0.0299,0.655499,0.44495,NULL,NULL,2012-03-04,2092,2092.8753,CFM56-7B26/3,LHQ,1,LNI,575,598,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,0.14625,-0.501701,-0.2101,0.39835,-0.4229,-1.09515,0.0747,63.8863,-1.2173,-1.8728,3.366,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1462497711,-0.5913486481,-0.501701355,-0.210100174,-1.0284324314,0.0698798305,-0.3513380835,-0.4228999913,0.0298999976,-1.0951499939,0.0746999979,0.0519999959,-0.2020665021,0.1249163845,-1.217300415,0.4449501038,-1.8727989197,3.3659973145,0.7738262674,-0.5816402033,5.6287580509,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.02843,0.06988,-0.35134,-1.09572,4.43044,0.052,-0.20207,0.12492,22.48328,-1.58962,0.77383,-0.58164,5.62876,1.4732,-0.53849,NULL,NULL,NULL,NULL,NULL
804705,2012-06-04,WW,0,False,CFM56,FDM,2012-03-04,2012-08-26,19.8688,19.1096,20.0789,20.2146,-0.6221,-0.9865,-0.6968,-0.9139,65.3795,57.0444,62.0135,54.3013,NULL,NULL,NULL,NULL,0.759249,-0.2101,0.3644,0.0747,8.3351,3.366,NULL,NULL,2012-06-04,2690,2690.6471,CFM56-7B26/3,LHQ,1,LNI,598,513,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,-0.711802,-1.47105,1.10505,0.39835,-1.02045,-1.38485,0.0726,63.8863,1.4932,-6.8419,-2.7431,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7118015289,-0.210100174,-1.4710502625,1.1050491333,-0.3513380835,-0.2645465951,2.1540918778,-1.020449996,0.0746999979,-1.3848500252,0.0726000071,0.1249163845,-0.3792582074,0.1415204816,1.4931983948,3.3659973145,-6.8418998718,-2.7430992126,5.6287580509,0.5549588405,-5.3471719545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.35134,-0.26455,2.15409,-3.61375,-1.06666,0.12492,-0.37926,0.14152,4.87818,-0.3571,5.62876,0.55496,-5.34717,2.47626,5.58204,NULL,NULL,NULL,NULL,NULL
804705,2012-08-26,WW,0,False,CFM56,FDM,2012-06-04,2012-12-31,20.2146,23.5044,19.1096,27.8689,-0.9139,-0.272065,-0.9865,-0.509,54.3013,53.8373,57.0444,52.1594,NULL,NULL,NULL,NULL,-3.28985,1.10505,-0.641835,0.0726,0.46405,-2.7431,NULL,NULL,2012-08-26,3203,3203.1326,CFM56-7B26/3,LHQ,1,LNI,513,837,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,-0.366001,2.92385,4.36447,0.39835,-1.31225,-0.670415,-0.236935,63.8863,-9.585,-10.049,-1.67793,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3660011292,1.1050491333,2.9238491058,4.3644657135,2.1540918778,-0.114263496,5.2144154283,-1.3122500181,0.0726000071,-0.6704149842,-0.2369350195,0.1415204816,-0.4096770824,-0.2830764868,-9.5849990845,-2.7430992126,-10.0490493774,-1.6779289246,-5.3471719545,-2.9923828581,-2.0046940556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.15409,-0.11426,5.21442,-2.97711,8.98863,0.14152,-0.40968,-0.28308,-8.8407,0.48911,-5.34717,-2.99238,-2.00469,-0.16917,-0.04841,NULL,NULL,NULL,NULL,NULL
804705,2012-12-31,WW,0,False,CFM56,FDM,2012-08-26,2013-01-19,27.8689,21.9385,23.5044,21.6414,-0.509,-0.500825,-0.272065,-0.49179,52.1594,59.6549,53.8373,60.4165,NULL,NULL,NULL,NULL,5.93043,4.36447,-0.00817502,-0.236935,-7.49549,-1.67793,NULL,NULL,2012-12-31,4040,4040.9142,CFM56-7B26/3,LHQ,1,LNI,837,123,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,7.28831,1.35788,-0.297064,0.39835,-0.90735,-0.899175,0.00903499,63.8863,-11.727,-4.23148,0.761635,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2883148193,4.3644657135,1.3578834534,-0.2970638275,5.2144154283,1.8036301833,-2.4151530692,-0.9073500037,-0.2369350195,-0.8991749883,0.0090349913,-0.2830764868,-0.2245407744,0.0734552135,-11.726978302,-1.6779289246,-4.2314834595,0.7616348267,-2.0046940556,-2.9020607025,6.1921530623,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.21442,1.80363,-2.41515,1.3588,0.81369,-0.28308,-0.22454,0.07346,0.0345,0.00901,-2.00469,-2.90206,6.19215,4.46711,0.63917,NULL,NULL,NULL,NULL,NULL
804705,2013-01-19,WW,0,False,CFM56,FDM,2012-12-31,2013-05-21,21.6414,26.1895,21.9385,28.2409,-0.49179,-0.22048,-0.500825,-0.47051,60.4165,52.0511,59.6549,47.3172,NULL,NULL,NULL,NULL,-4.54811,-0.297064,-0.27131,0.00903499,8.36538,0.761635,NULL,NULL,2013-01-19,4163,4163.4596,CFM56-7B26/3,LHQ,1,LNI,123,685,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,1.06082,5.60892,2.0514,0.39835,-0.89014,-0.61883,-0.25003,63.8863,-3.46985,-11.8352,-4.73394,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0608196259,-0.2970638275,5.6089248657,2.051399231,-2.4151530692,0.2547928232,2.9947434029,-0.890139997,0.0090349913,-0.6188299656,-0.2500300109,0.0734552135,-0.2137981589,-0.3650073152,-3.4698486328,0.7616348267,-11.8352241516,-4.7339363098,6.1921530623,-0.8334051405,-6.9108559267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-2.41515,0.25479,2.99474,15.3102,-4.28735,0.07346,-0.2138,-0.36501,-30.02881,0.30479,6.19215,-0.83341,-6.91086,10.98345,-2.41088,NULL,NULL,NULL,NULL,NULL
804705,2013-05-21,WW,0,False,CFM56,FDM,2013-01-19,2013-08-14,28.2409,22.8877,26.1895,21.7506,-0.47051,-0.51863,-0.22048,-0.48137,47.3172,52.4257,52.0511,53.0736,NULL,NULL,NULL,NULL,5.35324,2.0514,0.04812,-0.25003,-5.10846,-4.73394,NULL,NULL,2013-05-21,4848,4848.2576,CFM56-7B26/3,LHQ,1,LNI,685,542,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,7.66032,2.30708,-1.13709,0.39835,-0.86886,-0.91698,0.03726,63.8863,-16.5692,-11.4607,0.6479,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6603240967,2.051399231,2.3070793152,-1.1370944977,2.9947434029,1.5800159003,-2.0979603278,-0.8688600063,-0.2500300109,-0.9169800282,0.0372600257,-0.3650073152,-0.1792107759,0.0687454349,-16.5691604614,-4.7339363098,-11.4606971741,0.6478996277,-6.9108559267,-3.4175495257,1.1953867669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.99474,1.58002,-2.09796,2.60956,0.69883,-0.36501,-0.17921,0.06875,-0.19246,-0.05538,-6.91086,-3.41755,1.19539,1.07912,0.30831,NULL,NULL,NULL,NULL,NULL
804705,2013-08-14,WW,0,False,CFM56,FDM,2013-05-21,2013-11-09,21.7506,29.8292,22.8877,26.3676,-0.48137,-0.02693,-0.51863,-0.114955,53.0736,45.8653,52.4257,48.0884,NULL,NULL,NULL,NULL,-8.07858,-1.13709,-0.45444,0.03726,7.2083,0.6479,NULL,NULL,2013-08-14,5390,5390.55,CFM56-7B26/3,LHQ,1,LNI,542,519,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,1.16998,9.24856,-3.46154,0.39835,-0.87972,-0.42528,-0.088025,63.8863,-10.8128,-18.0211,2.22315,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1699848175,-1.1370944977,9.2485599518,-3.4615364075,-2.0979603278,0.2170436815,-6.6696269893,-0.8797199726,0.0372600257,-0.4252800047,-0.0880250037,0.0687454349,-0.1631967003,-0.1696050167,-10.8127975464,0.6478996277,-18.0210952759,2.2231521606,1.1953867669,-2.0058802064,4.2835301747,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-2.09796,0.21704,-6.66963,7.10458,-6.90485,0.06875,-0.1632,-0.16961,-12.19645,0.51657,1.19539,-2.00588,4.28353,11.12564,-0.66665,NULL,NULL,NULL,NULL,NULL
804705,2013-11-09,WW,0,False,CFM56,FDM,2013-08-14,2014-01-18,26.3676,28.1748,29.8292,28.08,-0.114955,-0.098505,-0.02693,-0.416955,48.0884,44.346,45.8653,46.3902,NULL,NULL,NULL,NULL,-1.80719,-3.46154,-0.01645,-0.088025,3.74244,2.22315,NULL,NULL,2013-11-09,5909,5909.3022,CFM56-7B26/3,LHQ,1,LNI,519,267,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,5.78702,7.59421,-0.094841,0.39835,-0.513305,-0.496855,-0.31845,63.8863,-15.7979,-19.5404,2.04426,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7870235443,-3.4615364075,7.594209671,-0.0948410034,-6.6696269893,0.9793074289,-0.3552097506,-0.5133050084,-0.0880250037,-0.4968549907,-0.3184500039,-0.1696050167,-0.0868638954,-1.1926966437,-15.7979431152,2.2231521606,-19.5403823853,2.0442619324,4.2835301747,-2.673402473,7.6564117317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.66963,0.97931,-0.35521,0.52208,-0.31228,-0.16961,-0.08686,-1.1927,0.18688,0.03205,4.28353,-2.6734,7.65641,1.68339,-0.23689,NULL,NULL,NULL,NULL,NULL
804705,2014-01-18,WW,0,False,CFM56,FDM,2013-11-09,2014-06-14,28.08,NULL,28.1748,NULL,-0.416955,NULL,-0.098505,NULL,46.3902,NULL,44.346,NULL,NULL,NULL,NULL,NULL,NULL,-0.094841,NULL,-0.31845,NULL,2.04426,NULL,NULL,2013-12-31,6176,6176.815,CFM56-7B26/3,LHQ,1,LNI,267,0,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,7.49937,NULL,NULL,0.39835,-0.815305,NULL,NULL,63.8863,-17.4961,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4993686676,-0.0948410034,NULL,NULL,-0.3552097506,1.2141157972,NULL,-0.8153049946,-0.3184500039,NULL,NULL,-1.1926966437,-0.1319944008,NULL,-17.4961204529,2.0442619324,NULL,NULL,7.6564117317,-2.8325472679,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.35521,1.21412,NULL,NULL,NULL,-1.1927,-0.13199,NULL,NULL,NULL,7.65641,-2.83255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804705,2014-06-14,WW,0,False,CFM56,FDM,2014-01-18,2014-10-31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013-12-31,6176,6176.815,CFM56-7B26/3,LHQ,1,LNI,0,0,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,NULL,NULL,NULL,0.39835,NULL,NULL,NULL,63.8863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804705,2014-10-31,WW,0,False,CFM56,FDM,2014-06-14,2015-02-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013-12-31,6176,6176.815,CFM56-7B26/3,LHQ,1,LNI,0,0,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,NULL,NULL,NULL,0.39835,NULL,NULL,NULL,63.8863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804705,2015-02-05,WW,0,False,CFM56,FDM,2014-10-31,2015-02-21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013-12-31,6176,6176.815,CFM56-7B26/3,LHQ,1,LNI,0,0,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,NULL,NULL,NULL,0.39835,NULL,NULL,NULL,63.8863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804705,2015-02-21,WW,0,False,CFM56,FDM,2015-02-05,2015-06-25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013-12-31,6176,6176.815,CFM56-7B26/3,LHQ,1,LNI,0,0,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,NULL,NULL,NULL,0.39835,NULL,NULL,NULL,63.8863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804705,2015-06-25,WW,0,False,CFM56,FDM,2015-02-21,2015-12-14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013-12-31,6176,6176.815,CFM56-7B26/3,LHQ,1,LNI,0,0,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,NULL,NULL,NULL,0.39835,NULL,NULL,NULL,63.8863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
